"user_id;""event_code"";""data1"";""data2"";""data3"";""timestamp"";""session_id"""
"320;""8"";""15 total bookmarks"";""2 folders"";""folder depth 1"";""1289253021521"";"""""
"321;""8"";""278 total bookmarks"";""13 folders"";""folder depth 2"";""1289263079306"";"""""
"321;""8"";""278 total bookmarks"";""13 folders"";""folder depth 2"";""1289264770171"";"""""
"321;""8"";""279 total bookmarks"";""13 folders"";""folder depth 2"";""1289269096027"";"""""
"321;""8"";""279 total bookmarks"";""13 folders"";""folder depth 2"";""1289269859230"";"""""
"324;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289263581203"";"""""
"324;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289265926324"";"""""
"324;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289266355764"";"""""
"327;""8"";""14 total bookmarks"";""2 folders"";""folder depth 1"";""1289253315769"";"""""
"329;""8"";""78 total bookmarks"";""10 folders"";""folder depth 2"";""1289254903981"";"""""
"331;""8"";""11 total bookmarks"";""2 folders"";""folder depth 1"";""1289260956744"";"""""
"331;""8"";""11 total bookmarks"";""2 folders"";""folder depth 1"";""1289264569691"";"""""
"335;""8"";""22 total bookmarks"";""2 folders"";""folder depth 1"";""1289256114983"";"""""
"338;""8"";""19 total bookmarks"";""2 folders"";""folder depth 1"";""1289254813933"";"""""
"341;""8"";""19 total bookmarks"";""2 folders"";""folder depth 1"";""1289256781280"";"""""
"341;""8"";""19 total bookmarks"";""2 folders"";""folder depth 1"";""1289268688831"";"""""
"341;""8"";""19 total bookmarks"";""2 folders"";""folder depth 1"";""1289276653006"";"""""
"342;""8"";""30 total bookmarks"";""7 folders"";""folder depth 1"";""1289254838678"";"""""
"342;""8"";""30 total bookmarks"";""7 folders"";""folder depth 1"";""1289255131035"";"""""
"342;""8"";""30 total bookmarks"";""7 folders"";""folder depth 1"";""1289257088635"";"""""
"342;""8"";""30 total bookmarks"";""7 folders"";""folder depth 1"";""1289257199626"";"""""
"342;""8"";""30 total bookmarks"";""7 folders"";""folder depth 1"";""1289270350181"";"""""
"342;""8"";""30 total bookmarks"";""7 folders"";""folder depth 1"";""1289270528172"";"""""
"342;""8"";""30 total bookmarks"";""7 folders"";""folder depth 1"";""1289270811635"";"""""
"342;""8"";""30 total bookmarks"";""7 folders"";""folder depth 1"";""1289271678874"";"""""
"342;""8"";""30 total bookmarks"";""7 folders"";""folder depth 1"";""1289271866070"";"""""
"343;""8"";""12 total bookmarks"";""2 folders"";""folder depth 1"";""1289258298550"";"""""
"344;""8"";""14 total bookmarks"";""5 folders"";""folder depth 1"";""1289256228581"";"""""
"344;""8"";""14 total bookmarks"";""5 folders"";""folder depth 1"";""1289259989295"";"""""
"344;""8"";""14 total bookmarks"";""5 folders"";""folder depth 1"";""1289261166439"";"""""
"345;""8"";""46 total bookmarks"";""8 folders"";""folder depth 1"";""1289277204357"";"""""
"350;""8"";""104 total bookmarks"";""16 folders"";""folder depth 2"";""1289267285171"";"""""
"350;""8"";""104 total bookmarks"";""16 folders"";""folder depth 2"";""1289274634080"";"""""
"352;""8"";""71 total bookmarks"";""5 folders"";""folder depth 2"";""1289254496739"";"""""
"356;""8"";""418 total bookmarks"";""47 folders"";""folder depth 4"";""1289255631940"";"""""
"356;""8"";""418 total bookmarks"";""47 folders"";""folder depth 4"";""1289256791053"";"""""
"357;""8"";""5437 total bookmarks"";""261 folders"";""folder depth 2"";""1289262669489"";"""""
"359;""8"";""35 total bookmarks"";""5 folders"";""folder depth 1"";""1289253598143"";"""""
"360;""8"";""11 total bookmarks"";""2 folders"";""folder depth 1"";""1289266960669"";"""""
"364;""8"";""104 total bookmarks"";""4 folders"";""folder depth 2"";""1289263420952"";"""""
"364;""8"";""105 total bookmarks"";""4 folders"";""folder depth 2"";""1289265389005"";"""""
"365;""8"";""14 total bookmarks"";""2 folders"";""folder depth 1"";""1289275568977"";"""""
"366;""8"";""14 total bookmarks"";""1 folders"";""folder depth 1"";""1289275849612"";"""""
"369;""8"";""18 total bookmarks"";""2 folders"";""folder depth 1"";""1289253989013"";"""""
"369;""8"";""18 total bookmarks"";""2 folders"";""folder depth 1"";""1289259615923"";"""""
"372;""8"";""29 total bookmarks"";""2 folders"";""folder depth 1"";""1289253102311"";"""""
"374;""8"";""36 total bookmarks"";""1 folders"";""folder depth 1"";""1289274249613"";"""""
"376;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289277738273"";"""""
"376;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289278665193"";"""""
"378;""8"";""59 total bookmarks"";""1 folders"";""folder depth 1"";""1289263981124"";"""""
"378;""8"";""59 total bookmarks"";""1 folders"";""folder depth 1"";""1289264811217"";"""""
"378;""8"";""59 total bookmarks"";""1 folders"";""folder depth 1"";""1289266751794"";"""""
"378;""8"";""59 total bookmarks"";""1 folders"";""folder depth 1"";""1289266804390"";"""""
"378;""8"";""59 total bookmarks"";""1 folders"";""folder depth 1"";""1289267546376"";"""""
"378;""8"";""60 total bookmarks"";""1 folders"";""folder depth 1"";""1289268655812"";"""""
"378;""8"";""60 total bookmarks"";""1 folders"";""folder depth 1"";""1289271344240"";"""""
"378;""8"";""60 total bookmarks"";""1 folders"";""folder depth 1"";""1289273320658"";"""""
"380;""8"";""117 total bookmarks"";""3 folders"";""folder depth 1"";""1289277330700"";"""""
"381;""8"";""14 total bookmarks"";""2 folders"";""folder depth 1"";""1289254725131"";"""""
"382;""8"";""4 total bookmarks"";""0 folders"";""folder depth 0"";""1289257199731"";"""""
"388;""8"";""169 total bookmarks"";""32 folders"";""folder depth 3"";""1289278367276"";"""""
"391;""8"";""26 total bookmarks"";""3 folders"";""folder depth 1"";""1289266113405"";"""""
"392;""8"";""40 total bookmarks"";""2 folders"";""folder depth 1"";""1289261865868"";"""""
"394;""8"";""80 total bookmarks"";""3 folders"";""folder depth 1"";""1289255748733"";"""""
"395;""8"";""316 total bookmarks"";""89 folders"";""folder depth 3"";""1289254362652"";"""""
"398;""8"";""25 total bookmarks"";""6 folders"";""folder depth 1"";""1289275636155"";"""""
"398;""8"";""25 total bookmarks"";""6 folders"";""folder depth 1"";""1289277107529"";"""""
"398;""8"";""25 total bookmarks"";""6 folders"";""folder depth 1"";""1289277332513"";"""""
"399;""8"";""32 total bookmarks"";""2 folders"";""folder depth 1"";""1289256269301"";"""""
"399;""8"";""32 total bookmarks"";""2 folders"";""folder depth 1"";""1289258492372"";"""""
"399;""8"";""32 total bookmarks"";""2 folders"";""folder depth 1"";""1289259751353"";"""""
"399;""8"";""32 total bookmarks"";""2 folders"";""folder depth 1"";""1289260642265"";"""""
"399;""8"";""32 total bookmarks"";""2 folders"";""folder depth 1"";""1289261021404"";"""""
"399;""8"";""32 total bookmarks"";""2 folders"";""folder depth 1"";""1289261838594"";"""""
"399;""8"";""32 total bookmarks"";""2 folders"";""folder depth 1"";""1289263201906"";"""""
"399;""8"";""32 total bookmarks"";""2 folders"";""folder depth 1"";""1289263834591"";"""""
"399;""8"";""32 total bookmarks"";""2 folders"";""folder depth 1"";""1289268658909"";"""""
"400;""8"";""38 total bookmarks"";""5 folders"";""folder depth 1"";""1289258588772"";"""""
"400;""8"";""38 total bookmarks"";""5 folders"";""folder depth 1"";""1289275622375"";"""""
"406;""8"";""109 total bookmarks"";""12 folders"";""folder depth 1"";""1289265064057"";"""""
"412;""8"";""252 total bookmarks"";""34 folders"";""folder depth 1"";""1289252900090"";"""""
"412;""8"";""252 total bookmarks"";""34 folders"";""folder depth 1"";""1289255152090"";"""""
"415;""8"";""33 total bookmarks"";""3 folders"";""folder depth 1"";""1289276665923"";"""""
"416;""8"";""18 total bookmarks"";""0 folders"";""folder depth 0"";""1289263366075"";"""""
"416;""8"";""18 total bookmarks"";""0 folders"";""folder depth 0"";""1289267948837"";"""""
"416;""8"";""18 total bookmarks"";""0 folders"";""folder depth 0"";""1289269423493"";"""""
"418;""8"";""274 total bookmarks"";""2 folders"";""folder depth 1"";""1289257553801"";"""""
"420;""8"";""14 total bookmarks"";""3 folders"";""folder depth 1"";""1289276506861"";"""""
"421;""8"";""37 total bookmarks"";""8 folders"";""folder depth 1"";""1289257266686"";"""""
"421;""8"";""37 total bookmarks"";""8 folders"";""folder depth 1"";""1289265187015"";"""""
"421;""8"";""37 total bookmarks"";""8 folders"";""folder depth 1"";""1289265717153"";"""""
"421;""8"";""37 total bookmarks"";""8 folders"";""folder depth 1"";""1289265994141"";"""""
"423;""8"";""10 total bookmarks"";""2 folders"";""folder depth 1"";""1289255374636"";"""""
"423;""8"";""10 total bookmarks"";""2 folders"";""folder depth 1"";""1289264071818"";"""""
"423;""8"";""10 total bookmarks"";""2 folders"";""folder depth 1"";""1289266437896"";"""""
"424;""8"";""13 total bookmarks"";""2 folders"";""folder depth 1"";""1289257798517"";"""""
"425;""8"";""11 total bookmarks"";""2 folders"";""folder depth 1"";""1289258051891"";"""""
"429;""8"";""26 total bookmarks"";""0 folders"";""folder depth 0"";""1289254297705"";"""""
"429;""8"";""26 total bookmarks"";""0 folders"";""folder depth 0"";""1289277632118"";"""""
"429;""8"";""26 total bookmarks"";""0 folders"";""folder depth 0"";""1289277676934"";"""""
"429;""8"";""26 total bookmarks"";""0 folders"";""folder depth 0"";""1289277703556"";"""""
"431;""8"";""95 total bookmarks"";""24 folders"";""folder depth 1"";""1289266244158"";"""""
"437;""8"";""10 total bookmarks"";""2 folders"";""folder depth 1"";""1289255841022"";"""""
"437;""8"";""10 total bookmarks"";""2 folders"";""folder depth 1"";""1289273649799"";"""""
"437;""8"";""10 total bookmarks"";""2 folders"";""folder depth 1"";""1289278130863"";"""""
"438;""8"";""20 total bookmarks"";""3 folders"";""folder depth 1"";""1289256436977"";"""""
"438;""8"";""20 total bookmarks"";""3 folders"";""folder depth 1"";""1289257898045"";"""""
"440;""8"";""37 total bookmarks"";""2 folders"";""folder depth 1"";""1289253882298"";"""""
"440;""8"";""37 total bookmarks"";""2 folders"";""folder depth 1"";""1289254903147"";"""""
"443;""8"";""25 total bookmarks"";""0 folders"";""folder depth 0"";""1289253801201"";"""""
"448;""8"";""170 total bookmarks"";""18 folders"";""folder depth 2"";""1289256721267"";"""""
"448;""8"";""170 total bookmarks"";""18 folders"";""folder depth 2"";""1289257549413"";"""""
"448;""8"";""170 total bookmarks"";""18 folders"";""folder depth 2"";""1289260124978"";"""""
"449;""8"";""24 total bookmarks"";""4 folders"";""folder depth 1"";""1289262212377"";"""""
"449;""8"";""24 total bookmarks"";""4 folders"";""folder depth 1"";""1289262408918"";"""""
"449;""8"";""24 total bookmarks"";""4 folders"";""folder depth 1"";""1289262582134"";"""""
"452;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289278088211"";"""""
"452;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289278516659"";"""""
"452;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289278622612"";"""""
"453;""8"";""2237 total bookmarks"";""182 folders"";""folder depth 4"";""1289276158561"";"""""
"455;""8"";""101 total bookmarks"";""2 folders"";""folder depth 1"";""1289263910423"";"""""
"459;""8"";""71 total bookmarks"";""32 folders"";""folder depth 3"";""1289258015294"";"""""
"462;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289266991867"";"""""
"467;""8"";""116 total bookmarks"";""13 folders"";""folder depth 2"";""1289273770141"";"""""
"469;""8"";""106 total bookmarks"";""9 folders"";""folder depth 1"";""1289271677070"";"""""
"470;""8"";""21 total bookmarks"";""2 folders"";""folder depth 1"";""1289259979851"";"""""
"470;""8"";""21 total bookmarks"";""2 folders"";""folder depth 1"";""1289261188504"";"""""
"471;""8"";""65 total bookmarks"";""7 folders"";""folder depth 2"";""1289252856821"";"""""
"471;""8"";""65 total bookmarks"";""7 folders"";""folder depth 2"";""1289258107499"";"""""
"471;""8"";""65 total bookmarks"";""7 folders"";""folder depth 2"";""1289262688875"";"""""
"471;""8"";""65 total bookmarks"";""7 folders"";""folder depth 2"";""1289263066652"";"""""
"471;""8"";""65 total bookmarks"";""7 folders"";""folder depth 2"";""1289263426582"";"""""
"471;""8"";""65 total bookmarks"";""7 folders"";""folder depth 2"";""1289263581873"";"""""
"471;""8"";""65 total bookmarks"";""7 folders"";""folder depth 2"";""1289264344255"";"""""
"471;""8"";""65 total bookmarks"";""7 folders"";""folder depth 2"";""1289265036140"";"""""
"471;""8"";""65 total bookmarks"";""7 folders"";""folder depth 2"";""1289267413534"";"""""
"471;""8"";""65 total bookmarks"";""7 folders"";""folder depth 2"";""1289268161820"";"""""
"471;""8"";""65 total bookmarks"";""7 folders"";""folder depth 2"";""1289269254951"";"""""
"471;""8"";""65 total bookmarks"";""7 folders"";""folder depth 2"";""1289269453709"";"""""
"473;""8"";""594 total bookmarks"";""31 folders"";""folder depth 2"";""1289254833652"";"""""
"473;""8"";""594 total bookmarks"";""31 folders"";""folder depth 2"";""1289256898404"";"""""
"477;""8"";""12 total bookmarks"";""2 folders"";""folder depth 1"";""1289272493510"";"""""
"477;""8"";""12 total bookmarks"";""2 folders"";""folder depth 1"";""1289274965671"";"""""
"477;""8"";""12 total bookmarks"";""2 folders"";""folder depth 1"";""1289277062234"";"""""
"478;""8"";""21 total bookmarks"";""1 folders"";""folder depth 1"";""1289264896838"";"""""
"479;""8"";""13 total bookmarks"";""2 folders"";""folder depth 1"";""1289259529533"";"""""
"480;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289259005083"";"""""
"480;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289259624578"";"""""
"480;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289262852276"";"""""
"480;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289263760127"";"""""
"480;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289263933789"";"""""
"480;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289264302228"";"""""
"480;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289264498717"";"""""
"480;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289264872570"";"""""
"480;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289265590730"";"""""
"484;""8"";""10 total bookmarks"";""2 folders"";""folder depth 1"";""1289274038672"";"""""
"485;""8"";""37 total bookmarks"";""4 folders"";""folder depth 1"";""1289264899305"";"""""
"488;""8"";""69 total bookmarks"";""0 folders"";""folder depth 0"";""1289252885600"";"""""
"490;""8"";""51 total bookmarks"";""1 folders"";""folder depth 1"";""1289277401442"";"""""
"492;""8"";""10 total bookmarks"";""2 folders"";""folder depth 1"";""1289276858102"";"""""
"494;""8"";""271 total bookmarks"";""33 folders"";""folder depth 2"";""1289264643262"";"""""
"494;""8"";""272 total bookmarks"";""33 folders"";""folder depth 2"";""1289272406902"";"""""
"498;""8"";""52 total bookmarks"";""8 folders"";""folder depth 1"";""1289263789391"";"""""
"500;""8"";""31 total bookmarks"";""2 folders"";""folder depth 1"";""1289253633503"";"""""
"500;""8"";""31 total bookmarks"";""2 folders"";""folder depth 1"";""1289257204119"";"""""
"500;""8"";""31 total bookmarks"";""2 folders"";""folder depth 1"";""1289260789777"";"""""
"500;""8"";""31 total bookmarks"";""2 folders"";""folder depth 1"";""1289267584873"";"""""
"501;""8"";""20 total bookmarks"";""2 folders"";""folder depth 1"";""1289274592362"";"""""
"502;""8"";""72 total bookmarks"";""10 folders"";""folder depth 2"";""1289259001046"";"""""
"502;""8"";""72 total bookmarks"";""10 folders"";""folder depth 2"";""1289259055091"";"""""
"502;""8"";""72 total bookmarks"";""10 folders"";""folder depth 2"";""1289259391779"";"""""
"502;""8"";""72 total bookmarks"";""10 folders"";""folder depth 2"";""1289269351731"";"""""
"502;""8"";""75 total bookmarks"";""11 folders"";""folder depth 2"";""1289275218316"";"""""
"502;""8"";""75 total bookmarks"";""11 folders"";""folder depth 2"";""1289276237739"";"""""
"503;""8"";""24 total bookmarks"";""3 folders"";""folder depth 1"";""1289255121639"";"""""
"503;""8"";""24 total bookmarks"";""3 folders"";""folder depth 1"";""1289262520990"";"""""
"503;""8"";""24 total bookmarks"";""3 folders"";""folder depth 1"";""1289265362282"";"""""
"505;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289269430119"";"""""
"508;""8"";""34 total bookmarks"";""2 folders"";""folder depth 1"";""1289255798468"";"""""
"508;""8"";""34 total bookmarks"";""2 folders"";""folder depth 1"";""1289256153281"";"""""
"508;""8"";""34 total bookmarks"";""2 folders"";""folder depth 1"";""1289264944028"";"""""
"509;""8"";""38 total bookmarks"";""2 folders"";""folder depth 1"";""1289254800020"";"""""
"509;""8"";""38 total bookmarks"";""2 folders"";""folder depth 1"";""1289255072892"";"""""
"512;""8"";""264 total bookmarks"";""50 folders"";""folder depth 3"";""1289252837725"";"""""
"513;""8"";""21 total bookmarks"";""3 folders"";""folder depth 1"";""1289253641588"";"""""
"515;""8"";""20 total bookmarks"";""2 folders"";""folder depth 1"";""1289270941777"";"""""
"517;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289258659250"";"""""
